ids,name_repo,stargazers,watchers,forks,tamaño_kb,issues,network_size
40215612,https://github.com/adafruit/dash-examples,24,16,5,123,0,5
42076153,https://github.com/bmatcuk/html-brunch-static,24,1,3,231,3,3
38179615,https://github.com/sauliuz/mobilegap.net,24,3,15,94,1,15
41572196,https://github.com/hobbsh/icinga2-autod,24,4,10,1568,3,10
42819637,https://github.com/stephenwvickers/node-windows-service,24,3,5,160,0,5
41906597,https://github.com/andyzasl/zabbix-templates,24,6,46,130,0,46
36831513,https://github.com/jonrohan/styleguide,24,4,11,58,0,11
41122575,https://github.com/walmartlabs/bolt,24,6,4,155,5,4
41559405,https://github.com/freemarker/freemarker-tutorials,23,10,6,2353,0,6
37247358,https://github.com/matthewrkarlsen/open-diablo-editor,24,3,2,697,0,2
42295491,https://github.com/atom/language-examples,24,9,13,37,3,13
56043294,https://github.com/cedar101/twitter-korean-py,24,9,12,25997,0,12
46257096,https://github.com/sunwxg/golibwireshark,24,2,7,40620,0,7
55573808,https://github.com/josephschmitt/alexa-darksky,25,3,8,26,1,8
55899802,https://github.com/bernhard-42/spark-yarn-rest-api,24,5,20,20,2,20
38179615,https://github.com/sauliuz/mobilegap.net,24,3,15,94,1,15
56550663,https://github.com/adbrebs/rnn_reader,26,5,6,155,0,6
55946236,https://github.com/idCalor/firstOne,26,11,0,0,0,0
56474681,https://github.com/triture/priori,26,8,3,3466,0,3
56629938,https://github.com/ahelal/kitchen-goss,26,3,6,15,1,6
56003171,https://github.com/nebulr/ui-swiper,26,4,26,530,25,26
56700536,https://github.com/mafu-d/jqbtk,26,6,24,33,10,24
41436452,https://github.com/DroidScript/Samples,26,9,11,4473,0,11
53246497,https://github.com/WuTheFWasThat/hanabi.rs,27,3,8,145,3,8
38156325,https://github.com/STIMALiU/AdvRCourse,25,10,30,30165,19,30
55451838,https://github.com/mdancho84/datasciencecoursera,26,3,68,41970,0,68
39909775,https://github.com/Kitware/cumulus,26,11,8,1570,60,8
56629938,https://github.com/ahelal/kitchen-goss,26,3,6,15,1,6
55946236,https://github.com/idCalor/firstOne,26,11,0,0,0,0
53329332,https://github.com/makamys/rechat-dl,26,4,8,7,3,8
55868691,https://github.com/OpticsBench/laser-cut-optics-bench,26,8,4,9197,1,4
53246497,https://github.com/WuTheFWasThat/hanabi.rs,27,3,8,145,3,8
55467019,https://github.com/danverbraganza/go-mithril,27,4,3,41,0,3
55973542,https://github.com/bartongroup/RATS,26,6,0,92033,2,0
37039234,https://github.com/SergioChan/SCPythonSudoku,26,2,5,148,0,5
41436452,https://github.com/DroidScript/Samples,26,9,11,4473,0,11
318089222,https://github.com/zonblade/php-view-source-protection,26,1,9,97,0,9
56056580,https://github.com/ssbeefeater/ssi-modal,26,4,14,2169,2,14
41373531,https://github.com/shocklee6315/simpleRpcServer,26,5,18,79,0,18
40191863,https://github.com/MrMitch/WPF-Loaders,27,4,8,1730,1,8
56666760,https://github.com/JerryZhou/golang-doc,27,4,3,32243,0,3
53569690,https://github.com/mummybot/postcss-strip-inline-comments,30,1,3,10,0,3
55946236,https://github.com/idCalor/firstOne,26,11,0,0,0,0
56474681,https://github.com/triture/priori,26,8,3,3466,0,3
55270729,https://github.com/PrismarineJS/numerous-alpaca,27,11,3,42,6,3
41883751,https://github.com/Champii/LiveShell,26,5,2,218,1,2
687729,https://github.com/maritz/js-double-metaphone,26,3,11,241,1,11
251818,https://github.com/ates/netspire-core,26,4,5,1382,0,5
647603,https://github.com/samwilson/kohana_webdb,26,4,1,1829,0,1
227826,https://github.com/Gregg/httperf_big_cookies,25,2,3,509,0,3
3639948,https://github.com/fusonic/spreadsheet-export,26,12,6,177,1,6
318171,https://github.com/davebv/Music-Controller,26,3,3,8237,0,3
270249,https://github.com/goerz/procimap,26,4,5,582,0,5
373016,https://github.com/tonkapark/spree-wordsmith,26,2,7,135,2,7
3823706,https://github.com/ahheckel/FSL-scripts,26,6,20,224651,0,20
3614247,https://github.com/yosoyadri/GeoNames-XML-Builder,26,2,13,446,0,13
3823706,https://github.com/ahheckel/FSL-scripts,26,6,20,224651,0,20
79815,https://github.com/cournape/cython-codegen,26,4,3,190,5,3
3399445,https://github.com/fritzo/livecoder.net,26,4,3,1392,5,3
251818,https://github.com/ates/netspire-core,26,4,5,1382,0,5
129719,https://github.com/fiam/geonames,26,3,10,84,1,10
1131314,https://github.com/3n/NavSimple,26,3,13,182,0,13
550887,https://github.com/tnzk/Raphael-Radar,26,3,14,158,2,14
3616887,https://github.com/jannon/jsdoc3-ant-task,26,4,11,3261,8,11
270249,https://github.com/goerz/procimap,26,4,5,582,0,5
99832,https://github.com/xHire/wrapsix,27,7,9,190,0,9
1195209,https://github.com/tlrobinson/leakhelper,26,1,2,705,1,2
3823706,https://github.com/ahheckel/FSL-scripts,26,6,20,224651,0,20
13885,https://github.com/tobi/throttle,26,3,3,85,0,3
30956,https://github.com/nazar/report-hack-isp,26,3,6,484,1,6
318171,https://github.com/davebv/Music-Controller,26,3,3,8237,0,3
3508539,https://github.com/silentbicycle/oscar,27,3,3,112,0,3
129719,https://github.com/fiam/geonames,26,3,10,84,1,10
1131314,https://github.com/3n/NavSimple,26,3,13,182,0,13
227826,https://github.com/Gregg/httperf_big_cookies,25,2,3,509,0,3
3614247,https://github.com/yosoyadri/GeoNames-XML-Builder,26,2,13,446,0,13
550887,https://github.com/tnzk/Raphael-Radar,26,3,14,158,2,14
73660,https://github.com/uperl/Mojolicious-Plugin-TtRenderer,26,6,16,244,1,16
3926773,https://github.com/bonz0/Decision-Tree,26,6,12,132,3,12
111032,https://github.com/cldwalker/alias,26,3,0,336,0,0
1195209,https://github.com/tlrobinson/leakhelper,26,1,2,705,1,2
30956,https://github.com/nazar/report-hack-isp,26,3,6,484,1,6
3703293,https://github.com/joshwnj/statelet,26,4,3,661,0,3
357914,https://github.com/danielgtaylor/qtrotate,26,5,11,123,4,11
129719,https://github.com/fiam/geonames,26,3,10,84,1,10
3508539,https://github.com/silentbicycle/oscar,27,3,3,112,0,3
75757,https://github.com/rjbs/CPAN-Mini,26,5,15,137,11,15
251818,https://github.com/ates/netspire-core,26,4,5,1382,0,5
3614247,https://github.com/yosoyadri/GeoNames-XML-Builder,26,2,13,446,0,13
3399445,https://github.com/fritzo/livecoder.net,26,4,3,1392,5,3
1195209,https://github.com/tlrobinson/leakhelper,26,1,2,705,1,2
30956,https://github.com/nazar/report-hack-isp,26,3,6,484,1,6
13885,https://github.com/tobi/throttle,26,3,3,85,0,3
270249,https://github.com/goerz/procimap,26,4,5,582,0,5
318171,https://github.com/davebv/Music-Controller,26,3,3,8237,0,3
3639948,https://github.com/fusonic/spreadsheet-export,26,12,6,177,1,6
3399445,https://github.com/fritzo/livecoder.net,26,4,3,1392,5,3
1131314,https://github.com/3n/NavSimple,26,3,13,182,0,13
30956,https://github.com/nazar/report-hack-isp,26,3,6,484,1,6
647603,https://github.com/samwilson/kohana_webdb,26,4,1,1829,0,1
75757,https://github.com/rjbs/CPAN-Mini,26,5,15,137,11,15
3823706,https://github.com/ahheckel/FSL-scripts,26,6,20,224651,0,20
79815,https://github.com/cournape/cython-codegen,26,4,3,190,5,3
3508539,https://github.com/silentbicycle/oscar,27,3,3,112,0,3
9524,https://github.com/kastner/twitter-bot,26,4,3,77,0,3
270249,https://github.com/goerz/procimap,26,4,5,582,0,5
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
1312660,https://github.com/nodester/nodester-api,28,5,18,335,1,18
91560,https://github.com/optixx/snes,28,6,5,13802,2,5
82548,https://github.com/jbeda/southwest-checkin,27,8,120,147,2,120
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
1146685,https://github.com/zacharyvoase/slugify,28,2,6,126,5,6
190169,https://github.com/rotty/spells,28,4,5,1114,1,5
1321709,https://github.com/iptomar/portugol,27,9,9,6089,7,9
249622,https://github.com/fletcher/MMD-Test-Suite,28,6,9,715,2,9
173015,https://github.com/phallstrom/fonr,28,2,6,3751,0,6
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
1146685,https://github.com/zacharyvoase/slugify,28,2,6,126,5,6
590293,https://github.com/cimm/snippets-gist-scrippet,28,2,1,16,1,1
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
82548,https://github.com/jbeda/southwest-checkin,27,8,120,147,2,120
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
374200,https://github.com/ato/lein-clojars,28,5,7,230,2,7
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
713889,https://github.com/brianmario/fast_xs,29,2,4,187,4,4
7030,https://github.com/scoop/basecamp_notify,28,3,6,136,0,6
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
1146685,https://github.com/zacharyvoase/slugify,28,2,6,126,5,6
565982,https://github.com/jkvor/erlang_syslog,28,3,19,286,2,19
825945,https://github.com/chrismetcalf/vim-yankring,28,2,3,162,1,3
91560,https://github.com/optixx/snes,28,6,5,13802,2,5
7743,https://github.com/acunote/acunote-shortcuts,28,4,5,129,0,5
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
902843,https://github.com/drbrain/net-http-digest_auth,28,6,20,29,8,20
1146685,https://github.com/zacharyvoase/slugify,28,2,6,126,5,6
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
590293,https://github.com/cimm/snippets-gist-scrippet,28,2,1,16,1,1
241427,https://github.com/freenerd/SoundCloud-Map,28,7,10,1232,22,10
190169,https://github.com/rotty/spells,28,4,5,1114,1,5
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
7743,https://github.com/acunote/acunote-shortcuts,28,4,5,129,0,5
902843,https://github.com/drbrain/net-http-digest_auth,28,6,20,29,8,20
173015,https://github.com/phallstrom/fonr,28,2,6,3751,0,6
565982,https://github.com/jkvor/erlang_syslog,28,3,19,286,2,19
1321754,https://github.com/cozybit/authsae,29,24,26,1154,7,26
241427,https://github.com/freenerd/SoundCloud-Map,28,7,10,1232,22,10
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
1312660,https://github.com/nodester/nodester-api,28,5,18,335,1,18
91560,https://github.com/optixx/snes,28,6,5,13802,2,5
565982,https://github.com/jkvor/erlang_syslog,28,3,19,286,2,19
3480986,https://github.com/dkowis/cucumber-jvm-groovy-example,28,4,19,127,0,19
676649,https://github.com/vbuzzano/play-gwt2,28,2,4,32272,9,4
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
590293,https://github.com/cimm/snippets-gist-scrippet,28,2,1,16,1,1
1321709,https://github.com/iptomar/portugol,27,9,9,6089,7,9
1321754,https://github.com/cozybit/authsae,29,24,26,1154,7,26
902843,https://github.com/drbrain/net-http-digest_auth,28,6,20,29,8,20
7030,https://github.com/scoop/basecamp_notify,28,3,6,136,0,6
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
1312660,https://github.com/nodester/nodester-api,28,5,18,335,1,18
1321709,https://github.com/iptomar/portugol,27,9,9,6089,7,9
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
1009048,https://github.com/graphstream/gs-ui,28,7,20,5701,0,20
1321754,https://github.com/cozybit/authsae,29,24,26,1154,7,26
3480986,https://github.com/dkowis/cucumber-jvm-groovy-example,28,4,19,127,0,19
7030,https://github.com/scoop/basecamp_notify,28,3,6,136,0,6
7743,https://github.com/acunote/acunote-shortcuts,28,4,5,129,0,5
190169,https://github.com/rotty/spells,28,4,5,1114,1,5
7030,https://github.com/scoop/basecamp_notify,28,3,6,136,0,6
902843,https://github.com/drbrain/net-http-digest_auth,28,6,20,29,8,20
3480986,https://github.com/dkowis/cucumber-jvm-groovy-example,28,4,19,127,0,19
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
1146685,https://github.com/zacharyvoase/slugify,28,2,6,126,5,6
241427,https://github.com/freenerd/SoundCloud-Map,28,7,10,1232,22,10
1312660,https://github.com/nodester/nodester-api,28,5,18,335,1,18
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
374200,https://github.com/ato/lein-clojars,28,5,7,230,2,7
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
1312660,https://github.com/nodester/nodester-api,28,5,18,335,1,18
1321754,https://github.com/cozybit/authsae,29,24,26,1154,7,26
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
676649,https://github.com/vbuzzano/play-gwt2,28,2,4,32272,9,4
374200,https://github.com/ato/lein-clojars,28,5,7,230,2,7
190169,https://github.com/rotty/spells,28,4,5,1114,1,5
3480986,https://github.com/dkowis/cucumber-jvm-groovy-example,28,4,19,127,0,19
3857705,https://github.com/noklesta/SublimeEmberNav,28,2,0,121,0,0
1163720,https://github.com/jenkinsci/redmine-plugin,28,86,37,319,2,37
7743,https://github.com/acunote/acunote-shortcuts,28,4,5,129,0,5
1292590,https://github.com/uliwitness/ULINetSocket,28,4,4,47,0,4
999397,https://github.com/vim-scripts/cmdalias.vim,29,4,5,100,0,5
3857705,https://github.com/noklesta/SublimeEmberNav,28,2,0,121,0,0
956,https://github.com/nakajima/many-mailers,28,2,6,106,0,6
173015,https://github.com/phallstrom/fonr,28,2,6,3751,0,6
1009048,https://github.com/graphstream/gs-ui,28,7,20,5701,0,20
1056209,https://github.com/vlkv/reggata,28,8,3,5882,90,3
932801,https://github.com/BjRo/LearningRhinoServiceBus,28,1,9,3708,0,9
82548,https://github.com/jbeda/southwest-checkin,27,8,120,147,2,120
7030,https://github.com/scoop/basecamp_notify,28,3,6,136,0,6
347522,https://github.com/marcinn/django-widgets,30,4,5,105,0,5
403993179,https://github.com/brunosimon/stream-background,31,1,3,1904,2,3
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
252603,https://github.com/mikeyk/googlevoicenotify,30,7,12,86,0,12
374179,https://github.com/Maciek416/metaworker,30,5,3,93,0,3
980541,https://github.com/kriswallsmith/sfDoctrineDynamicFormRelationsPlugin,30,0,7,175,4,7
341739,https://github.com/tswicegood/Dolt,30,2,8,526,0,8
3904668,https://github.com/Kdyby/Curl,30,5,17,173,2,17
950449,https://github.com/keeto/company,30,3,4,774,3,4
69342,https://github.com/brentp/quicksect,30,4,5,19,3,5
341739,https://github.com/tswicegood/Dolt,30,2,8,526,0,8
1228775,https://github.com/ops4j/org.ops4j.pax.wicket,30,58,27,10537,12,27
757387,https://github.com/execjosh/jquery-ajax-retry,30,3,5,27,0,5
3510405,https://github.com/d-rep/URL-Shortener,30,7,17,254,0,17
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
1125274,https://github.com/shripadk/Socket.IO-PubSub,30,2,7,2741,0,7
944240,https://github.com/armstrtw/CppBugs,29,6,5,301,9,5
347522,https://github.com/marcinn/django-widgets,30,4,5,105,0,5
3904668,https://github.com/Kdyby/Curl,30,5,17,173,2,17
950449,https://github.com/keeto/company,30,3,4,774,3,4
3650512,https://github.com/alcacoop/go-github-client,29,4,4,159,1,4
1228775,https://github.com/ops4j/org.ops4j.pax.wicket,30,58,27,10537,12,27
800285,https://github.com/grahamscott/pusherrestdotnet,30,3,11,1241,6,11
1157038,https://github.com/meta100/mColorPicker,30,4,18,94,4,18
347522,https://github.com/marcinn/django-widgets,30,4,5,105,0,5
3873960,https://github.com/jamescarr/rabbitmq-scheduled-delivery,30,3,2,92,0,2
3523546,https://github.com/alexbeletsky/foundstyles,30,4,7,262,0,7
403993179,https://github.com/brunosimon/stream-background,31,1,3,1904,2,3
1128124,https://github.com/anhpt379/pymogile,30,3,18,88,3,18
3861975,https://github.com/reaktivo/lox,30,2,3,58,2,3
800285,https://github.com/grahamscott/pusherrestdotnet,30,3,11,1241,6,11
3873960,https://github.com/jamescarr/rabbitmq-scheduled-delivery,30,3,2,92,0,2
1228775,https://github.com/ops4j/org.ops4j.pax.wicket,30,58,27,10537,12,27
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
3861975,https://github.com/reaktivo/lox,30,2,3,58,2,3
341739,https://github.com/tswicegood/Dolt,30,2,8,526,0,8
3894372,https://github.com/davejacobs/ml,30,6,1,9616,1,1
980541,https://github.com/kriswallsmith/sfDoctrineDynamicFormRelationsPlugin,30,0,7,175,4,7
3510405,https://github.com/d-rep/URL-Shortener,30,7,17,254,0,17
168661,https://github.com/erica/datatube,30,3,7,332,0,7
1128124,https://github.com/anhpt379/pymogile,30,3,18,88,3,18
950449,https://github.com/keeto/company,30,3,4,774,3,4
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
252603,https://github.com/mikeyk/googlevoicenotify,30,7,12,86,0,12
1125274,https://github.com/shripadk/Socket.IO-PubSub,30,2,7,2741,0,7
69342,https://github.com/brentp/quicksect,30,4,5,19,3,5
3650512,https://github.com/alcacoop/go-github-client,29,4,4,159,1,4
3523546,https://github.com/alexbeletsky/foundstyles,30,4,7,262,0,7
843696,https://github.com/birkir/kohana-gitweb,30,3,2,677,0,2
383390,https://github.com/ihumanable/prosper-lib,30,3,3,861,1,3
944240,https://github.com/armstrtw/CppBugs,29,6,5,301,9,5
874804,https://github.com/LTS5/cmp,30,22,20,131982,18,20
252603,https://github.com/mikeyk/googlevoicenotify,30,7,12,86,0,12
3473722,https://github.com/crowdint/slim_assets,29,59,14,128,6,14
3537566,https://github.com/yarden/rnaseqlib,30,11,18,50607,15,18
980541,https://github.com/kriswallsmith/sfDoctrineDynamicFormRelationsPlugin,30,0,7,175,4,7
1125274,https://github.com/shripadk/Socket.IO-PubSub,30,2,7,2741,0,7
3904668,https://github.com/Kdyby/Curl,30,5,17,173,2,17
374179,https://github.com/Maciek416/metaworker,30,5,3,93,0,3
403993179,https://github.com/brunosimon/stream-background,31,1,3,1904,2,3
1125274,https://github.com/shripadk/Socket.IO-PubSub,30,2,7,2741,0,7
757387,https://github.com/execjosh/jquery-ajax-retry,30,3,5,27,0,5
374179,https://github.com/Maciek416/metaworker,30,5,3,93,0,3
3894372,https://github.com/davejacobs/ml,30,6,1,9616,1,1
3537566,https://github.com/yarden/rnaseqlib,30,11,18,50607,15,18
843696,https://github.com/birkir/kohana-gitweb,30,3,2,677,0,2
3510405,https://github.com/d-rep/URL-Shortener,30,7,17,254,0,17
1069292,https://github.com/rentzsch/node-mysql-oil,30,2,1,123,0,1
944240,https://github.com/armstrtw/CppBugs,29,6,5,301,9,5
403993179,https://github.com/brunosimon/stream-background,31,1,3,1904,2,3
757387,https://github.com/execjosh/jquery-ajax-retry,30,3,5,27,0,5
3873960,https://github.com/jamescarr/rabbitmq-scheduled-delivery,30,3,2,92,0,2
1069292,https://github.com/rentzsch/node-mysql-oil,30,2,1,123,0,1
69342,https://github.com/brentp/quicksect,30,4,5,19,3,5
403993179,https://github.com/brunosimon/stream-background,31,1,3,1904,2,3
3894372,https://github.com/davejacobs/ml,30,6,1,9616,1,1
980541,https://github.com/kriswallsmith/sfDoctrineDynamicFormRelationsPlugin,30,0,7,175,4,7
3861975,https://github.com/reaktivo/lox,30,2,3,58,2,3
874804,https://github.com/LTS5/cmp,30,22,20,131982,18,20
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
3523546,https://github.com/alexbeletsky/foundstyles,30,4,7,262,0,7
451818,https://github.com/paulelliott/jquery-the_final_countdown,30,0,5,182,0,5
383390,https://github.com/ihumanable/prosper-lib,30,3,3,861,1,3
980541,https://github.com/kriswallsmith/sfDoctrineDynamicFormRelationsPlugin,30,0,7,175,4,7
347522,https://github.com/marcinn/django-widgets,30,4,5,105,0,5
843696,https://github.com/birkir/kohana-gitweb,30,3,2,677,0,2
944240,https://github.com/armstrtw/CppBugs,29,6,5,301,9,5
341739,https://github.com/tswicegood/Dolt,30,2,8,526,0,8
3473722,https://github.com/crowdint/slim_assets,29,59,14,128,6,14
1157038,https://github.com/meta100/mColorPicker,30,4,18,94,4,18
1228775,https://github.com/ops4j/org.ops4j.pax.wicket,30,58,27,10537,12,27
3510405,https://github.com/d-rep/URL-Shortener,30,7,17,254,0,17
252603,https://github.com/mikeyk/googlevoicenotify,30,7,12,86,0,12
874804,https://github.com/LTS5/cmp,30,22,20,131982,18,20
3861975,https://github.com/reaktivo/lox,30,2,3,58,2,3
1157038,https://github.com/meta100/mColorPicker,30,4,18,94,4,18
341739,https://github.com/tswicegood/Dolt,30,2,8,526,0,8
1069292,https://github.com/rentzsch/node-mysql-oil,30,2,1,123,0,1
757387,https://github.com/execjosh/jquery-ajax-retry,30,3,5,27,0,5
3904668,https://github.com/Kdyby/Curl,30,5,17,173,2,17
1659702,https://github.com/maartendamen/py-openzwave,40,9,14,7878,5,14
3676955,https://github.com/jeffreybreen/tutorial-201203-big-data,40,4,20,124,0,20
762326,https://github.com/adafruit/Ice-Tube-Clock,41,16,28,865,1,28
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
564705,https://github.com/Gozala/teleport,40,3,3,714,1,3
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
222372,https://github.com/textmate/shellscript.tmbundle,40,14,26,159,7,26
1333204,https://github.com/lovette/nginx-tools,40,5,8,213,0,8
1681896,https://github.com/romanbsd/passenger_monit,40,4,7,284,0,7
598251,https://github.com/mathie/sage_pay,40,5,23,332,0,23
1175360,https://github.com/livingsocial/abanalyzer,40,67,7,138,0,7
2168715,https://github.com/JesterXL/Robotlegs-for-Corona,40,6,5,19571,2,5
1954667,https://github.com/andferminiano/html5-adventuregamedemo,40,7,36,228,0,36
762326,https://github.com/adafruit/Ice-Tube-Clock,41,16,28,865,1,28
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
21038,https://github.com/ninjudd/record_cache,40,8,6,358,6,6
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
1056647,https://github.com/xemle/phtagr,40,9,14,11875,3,14
1194479,https://github.com/bocoup/django_gmapsfield,40,9,8,169,4,8
120343858,https://github.com/ReproNim/reproin,41,11,11,1648,28,11
1175360,https://github.com/livingsocial/abanalyzer,40,67,7,138,0,7
222372,https://github.com/textmate/shellscript.tmbundle,40,14,26,159,7,26
1386575,https://github.com/mattb/pig-redis,40,4,10,142,2,10
1449170,https://github.com/rcls/crap,40,10,11,340,13,11
1194479,https://github.com/bocoup/django_gmapsfield,40,9,8,169,4,8
598251,https://github.com/mathie/sage_pay,40,5,23,332,0,23
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
21038,https://github.com/ninjudd/record_cache,40,8,6,358,6,6
564705,https://github.com/Gozala/teleport,40,3,3,714,1,3
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
3429934,https://github.com/sociam/indx,40,28,7,79279,81,7
1449170,https://github.com/rcls/crap,40,10,11,340,13,11
120343858,https://github.com/ReproNim/reproin,41,11,11,1648,28,11
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
434880,https://github.com/kneath/watchtower,40,2,8,123,0,8
1659702,https://github.com/maartendamen/py-openzwave,40,9,14,7878,5,14
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
598251,https://github.com/mathie/sage_pay,40,5,23,332,0,23
2168715,https://github.com/JesterXL/Robotlegs-for-Corona,40,6,5,19571,2,5
3429934,https://github.com/sociam/indx,40,28,7,79279,81,7
1954667,https://github.com/andferminiano/html5-adventuregamedemo,40,7,36,228,0,36
1194479,https://github.com/bocoup/django_gmapsfield,40,9,8,169,4,8
109740,https://github.com/nkallen/ss,40,4,8,95,1,8
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
762326,https://github.com/adafruit/Ice-Tube-Clock,41,16,28,865,1,28
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
1799069,https://github.com/sdepold/node-imageable-server,40,5,10,319,1,10
2168715,https://github.com/JesterXL/Robotlegs-for-Corona,40,6,5,19571,2,5
598251,https://github.com/mathie/sage_pay,40,5,23,332,0,23
3437778,https://github.com/Birkemose/td,40,4,14,2114,1,14
1954667,https://github.com/andferminiano/html5-adventuregamedemo,40,7,36,228,0,36
564705,https://github.com/Gozala/teleport,40,3,3,714,1,3
1799069,https://github.com/sdepold/node-imageable-server,40,5,10,319,1,10
1056647,https://github.com/xemle/phtagr,40,9,14,11875,3,14
1175360,https://github.com/livingsocial/abanalyzer,40,67,7,138,0,7
3429934,https://github.com/sociam/indx,40,28,7,79279,81,7
21038,https://github.com/ninjudd/record_cache,40,8,6,358,6,6
222372,https://github.com/textmate/shellscript.tmbundle,40,14,26,159,7,26
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
1954667,https://github.com/andferminiano/html5-adventuregamedemo,40,7,36,228,0,36
2117115,https://github.com/glan/CSS-Patterns-Workbench,40,3,1,714,29,1
1799069,https://github.com/sdepold/node-imageable-server,40,5,10,319,1,10
3429934,https://github.com/sociam/indx,40,28,7,79279,81,7
1659702,https://github.com/maartendamen/py-openzwave,40,9,14,7878,5,14
434880,https://github.com/kneath/watchtower,40,2,8,123,0,8
120343858,https://github.com/ReproNim/reproin,41,11,11,1648,28,11
762326,https://github.com/adafruit/Ice-Tube-Clock,41,16,28,865,1,28
222372,https://github.com/textmate/shellscript.tmbundle,40,14,26,159,7,26
1232213,https://github.com/adamvr/XMPPArduino,40,5,17,53,2,17
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
762326,https://github.com/adafruit/Ice-Tube-Clock,41,16,28,865,1,28
564705,https://github.com/Gozala/teleport,40,3,3,714,1,3
696029,https://github.com/aria42/mochi,40,3,6,22873,0,6
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
1175360,https://github.com/livingsocial/abanalyzer,40,67,7,138,0,7
33186,https://github.com/myles/django-quiz,40,7,21,8,1,21
2168715,https://github.com/JesterXL/Robotlegs-for-Corona,40,6,5,19571,2,5
1681896,https://github.com/romanbsd/passenger_monit,40,4,7,284,0,7
98841,https://github.com/patperry/hs-monte-carlo,40,5,11,145,2,11
21038,https://github.com/ninjudd/record_cache,40,8,6,358,6,6
1659702,https://github.com/maartendamen/py-openzwave,40,9,14,7878,5,14
1386575,https://github.com/mattb/pig-redis,40,4,10,142,2,10
222372,https://github.com/textmate/shellscript.tmbundle,40,14,26,159,7,26
7151,https://github.com/gravityblast/radiant-copy-move,40,3,27,120,7,27
120343858,https://github.com/ReproNim/reproin,41,11,11,1648,28,11
3676955,https://github.com/jeffreybreen/tutorial-201203-big-data,40,4,20,124,0,20
119390,https://github.com/matthewmccullough/maven-training,39,3,20,7510,3,20
3437778,https://github.com/Birkemose/td,40,4,14,2114,1,14
2055829,https://github.com/residuum/Puredata-abstractions,70,10,11,1211,0,11
30786083,https://github.com/RoundingWellOS/marionette.toolkit,70,8,18,970,1,18
3829960,https://github.com/loopinfinito/loopinfinito.com.br,70,11,16,45959,10,16
52819807,https://github.com/wonderwhy-er/offline-first-seed,71,4,6,242,0,6
50416517,https://github.com/rockuw/node-sts-app-server,69,1,20,3,3,20
